Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stage7,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Slew7,Ileak,MaxI,EndTime
2,27,41,40,48,1,1,7,160,1.949e-11,0.0022498,0.0234948,0.035392,0.0345422,0.041340600000000005,0.0014,0.0014,1.74e-05,4.996e-03,6.014e-09
1,71,7,42,1,35,3,7,160,1.949e-11,0.0014,0.060885999999999996,0.006498799999999999,0.0362418,0.0014,0.0302932,0.0030995999999999997,1.74e-05,4.983e-03,5.983e-09
3,19,12,13,111,1,1,7,160,1.949e-11,0.0030995999999999997,0.0166964,0.0107478,0.0115976,0.094878,0.0014,0.0014,1.74e-05,4.944e-03,6.034e-09
92,1,7,2,2,55,1,7,160,1.949e-11,0.0787318,0.0014,0.006498799999999999,0.0022498,0.0022498,0.0472892,0.0014,1.74e-05,4.946e-03,5.976e-09
1,1,78,3,5,69,3,7,160,1.949e-11,0.0014,0.0014,0.06683460000000001,0.0030995999999999997,0.0047992,0.0591864,0.0030995999999999997,1.74e-05,4.970e-03,6.082e-09
1,1,24,55,42,4,33,7,160,1.949e-11,0.0014,0.0014,0.0209454,0.0472892,0.0362418,0.0039494,0.0285936,1.74e-05,4.994e-03,6.082e-09
11,15,1,32,3,97,1,7,160,1.949e-11,0.009898,0.0132972,0.0014,0.027743800000000002,0.0030995999999999997,0.08298080000000001,0.0014,1.74e-05,4.946e-03,6.065e-09
1,104,1,30,5,4,15,7,160,1.949e-11,0.0014,0.0889294,0.0014,0.0260442,0.0047992,0.0039494,0.0132972,1.74e-05,4.969e-03,6.018e-09
1,1,88,56,7,6,1,7,160,1.949e-11,0.0014,0.0014,0.0753326,0.048138999999999994,0.006498799999999999,0.0056489999999999995,0.0014,1.74e-05,4.997e-03,6.037e-09
1,4,10,41,2,1,101,7,160,1.949e-11,0.0014,0.0039494,0.0090482,0.035392,0.0022498,0.0014,0.08638000000000001,1.74e-05,4.941e-03,6.115e-09
1,1,32,68,18,37,3,7,160,1.949e-11,0.0014,0.0014,0.027743800000000002,0.058336599999999995,0.015846600000000002,0.0319928,0.0030995999999999997,1.74e-05,5.000e-03,6.024e-09
44,90,8,5,1,1,11,7,160,1.949e-11,0.0379414,0.07703220000000001,0.007348599999999999,0.0047992,0.0014,0.0014,0.009898,1.74e-05,4.955e-03,5.942e-09
52,3,1,1,9,64,30,7,160,1.949e-11,0.044739799999999996,0.0030995999999999997,0.0014,0.0014,0.0081984,0.0549374,0.0260442,1.74e-05,4.975e-03,6.049e-09
43,11,1,1,95,5,4,7,160,1.949e-11,0.0370916,0.009898,0.0014,0.0014,0.08128120000000001,0.0047992,0.0039494,1.74e-05,4.948e-03,6.027e-09
1,9,64,4,48,33,1,7,160,1.949e-11,0.0014,0.0081984,0.0549374,0.0039494,0.041340600000000005,0.0285936,0.0014,1.74e-05,5.000e-03,6.043e-09
3,10,14,47,84,1,1,7,160,1.949e-11,0.0030995999999999997,0.0090482,0.0124474,0.0404908,0.07193340000000001,0.0014,0.0014,1.74e-05,4.968e-03,6.043e-09
1,1,80,22,1,38,17,7,160,1.949e-11,0.0014,0.0014,0.06853420000000002,0.0192458,0.0014,0.0328426,0.014996800000000001,1.74e-05,4.994e-03,6.025e-09
56,1,32,3,32,1,35,7,160,1.949e-11,0.048138999999999994,0.0014,0.027743800000000002,0.0030995999999999997,0.027743800000000002,0.0014,0.0302932,1.74e-05,4.961e-03,5.987e-09
2,17,1,35,1,79,25,7,160,1.949e-11,0.0022498,0.014996800000000001,0.0014,0.0302932,0.0014,0.0676844,0.021795199999999997,1.74e-05,4.980e-03,6.102e-09
12,3,31,24,1,1,88,7,160,1.949e-11,0.0107478,0.0030995999999999997,0.026893999999999998,0.0209454,0.0014,0.0014,0.0753326,1.74e-05,4.943e-03,6.099e-09
50,1,77,4,13,1,14,7,160,1.949e-11,0.0430402,0.0014,0.06598480000000001,0.0039494,0.0115976,0.0014,0.0124474,1.74e-05,4.967e-03,5.999e-09
1,9,78,13,55,3,1,7,160,1.949e-11,0.0014,0.0081984,0.06683460000000001,0.0115976,0.0472892,0.0030995999999999997,0.0014,1.74e-05,4.991e-03,6.053e-09
1,12,2,1,111,10,23,7,160,1.949e-11,0.0014,0.0107478,0.0022498,0.0014,0.094878,0.0090482,0.020095599999999998,1.74e-05,4.965e-03,6.119e-09
1,19,66,17,1,4,52,7,160,1.949e-11,0.0014,0.0166964,0.056637,0.014996800000000001,0.0014,0.0039494,0.044739799999999996,1.74e-05,4.961e-03,6.067e-09
4,85,31,25,1,1,13,7,160,1.949e-11,0.0039494,0.0727832,0.026893999999999998,0.021795199999999997,0.0014,0.0014,0.0115976,1.74e-05,4.970e-03,5.965e-09
1,1,2,19,78,57,2,7,160,1.949e-11,0.0014,0.0014,0.0022498,0.0166964,0.06683460000000001,0.0489888,0.0022498,1.74e-05,4.997e-03,6.095e-09
48,6,1,65,3,36,1,7,160,1.949e-11,0.041340600000000005,0.0056489999999999995,0.0014,0.0557872,0.0030995999999999997,0.031142999999999997,0.0014,1.74e-05,4.980e-03,6.034e-09
3,1,48,1,80,14,13,7,160,1.949e-11,0.0030995999999999997,0.0014,0.041340600000000005,0.0014,0.06853420000000002,0.0124474,0.0115976,1.74e-05,4.986e-03,6.032e-09
53,11,4,1,37,53,1,7,160,1.949e-11,0.0455896,0.009898,0.0039494,0.0014,0.0319928,0.0455896,0.0014,1.74e-05,4.968e-03,6.006e-09
1,39,6,1,5,68,40,7,160,1.949e-11,0.0014,0.0336924,0.0056489999999999995,0.0014,0.0047992,0.058336599999999995,0.0345422,1.74e-05,4.987e-03,6.055e-09
73,1,21,5,6,1,53,7,160,1.949e-11,0.0625856,0.0014,0.018396,0.0047992,0.0056489999999999995,0.0014,0.0455896,1.74e-05,4.940e-03,6.039e-09
1,1,5,37,62,1,53,7,160,1.949e-11,0.0014,0.0014,0.0047992,0.0319928,0.0532378,0.0014,0.0455896,1.74e-05,4.986e-03,6.107e-09
1,45,27,78,4,1,4,7,160,1.949e-11,0.0014,0.0387912,0.0234948,0.06683460000000001,0.0039494,0.0014,0.0039494,1.74e-05,4.979e-03,6.036e-09
1,44,1,9,8,3,94,7,160,1.949e-11,0.0014,0.0379414,0.0014,0.0081984,0.007348599999999999,0.0030995999999999997,0.08043140000000001,1.74e-05,4.938e-03,6.074e-09
47,72,2,26,11,1,1,7,160,1.949e-11,0.0404908,0.0617358,0.0022498,0.022645,0.009898,0.0014,0.0014,1.74e-05,4.971e-03,5.958e-09
15,1,23,44,4,1,72,7,160,1.949e-11,0.0132972,0.0014,0.020095599999999998,0.0379414,0.0039494,0.0014,0.0617358,1.74e-05,4.955e-03,6.069e-09
10,28,4,1,10,1,106,7,160,1.949e-11,0.0090482,0.0243446,0.0039494,0.0014,0.0090482,0.0014,0.090629,1.74e-05,4.928e-03,6.078e-09
7,3,20,5,123,1,1,7,160,1.949e-11,0.006498799999999999,0.0030995999999999997,0.017546199999999998,0.0047992,0.1050756,0.0014,0.0014,1.74e-05,4.933e-03,6.083e-09
1,30,1,53,1,57,17,7,160,1.949e-11,0.0014,0.0260442,0.0014,0.0455896,0.0014,0.0489888,0.014996800000000001,1.74e-05,4.989e-03,6.075e-09
12,1,1,42,1,20,83,7,160,1.949e-11,0.0107478,0.0014,0.0014,0.0362418,0.0014,0.017546199999999998,0.07108360000000001,1.74e-05,4.958e-03,6.113e-09
2,114,1,6,6,1,30,7,160,1.949e-11,0.0022498,0.09742740000000001,0.0014,0.0056489999999999995,0.0056489999999999995,0.0014,0.0260442,1.74e-05,4.954e-03,5.989e-09
44,28,1,2,29,1,55,7,160,1.949e-11,0.0379414,0.0243446,0.0014,0.0022498,0.0251944,0.0014,0.0472892,1.74e-05,4.951e-03,6.047e-09
1,37,36,57,2,1,26,7,160,1.949e-11,0.0014,0.0319928,0.031142999999999997,0.0489888,0.0022498,0.0014,0.022645,1.74e-05,4.978e-03,6.044e-09
28,1,1,80,2,40,8,7,160,1.949e-11,0.0243446,0.0014,0.0014,0.06853420000000002,0.0022498,0.0345422,0.007348599999999999,1.74e-05,4.988e-03,6.051e-09
1,4,9,32,12,101,1,7,160,1.949e-11,0.0014,0.0039494,0.0081984,0.027743800000000002,0.0107478,0.08638000000000001,0.0014,1.74e-05,4.951e-03,6.116e-09
17,4,1,83,1,17,37,7,160,1.949e-11,0.014996800000000001,0.0039494,0.0014,0.07108360000000001,0.0014,0.014996800000000001,0.0319928,1.74e-05,4.982e-03,6.073e-09
92,21,1,14,1,1,30,7,160,1.949e-11,0.0787318,0.018396,0.0014,0.0124474,0.0014,0.0014,0.0260442,1.74e-05,4.941e-03,5.998e-09
64,1,74,1,12,1,7,7,160,1.949e-11,0.0549374,0.0014,0.0634354,0.0014,0.0107478,0.0014,0.006498799999999999,1.74e-05,4.967e-03,6.004e-09
21,114,1,11,10,1,2,7,160,1.949e-11,0.018396,0.09742740000000001,0.0014,0.009898,0.0090482,0.0014,0.0022498,1.74e-05,4.959e-03,5.992e-09
1,72,31,1,45,1,9,7,160,1.949e-11,0.0014,0.0617358,0.026893999999999998,0.0014,0.0387912,0.0014,0.0081984,1.74e-05,4.983e-03,5.994e-09
4,1,1,56,39,38,21,7,160,1.949e-11,0.0039494,0.0014,0.0014,0.048138999999999994,0.0336924,0.0328426,0.018396,1.74e-05,5.012e-03,6.093e-09
36,24,34,1,2,1,62,7,160,1.949e-11,0.031142999999999997,0.0209454,0.029443399999999998,0.0014,0.0022498,0.0014,0.0532378,1.74e-05,4.942e-03,6.044e-09
17,4,26,53,1,1,58,7,160,1.949e-11,0.014996800000000001,0.0039494,0.022645,0.0455896,0.0014,0.0014,0.049838600000000004,1.74e-05,4.961e-03,6.063e-09
8,1,31,52,4,63,1,7,160,1.949e-11,0.007348599999999999,0.0014,0.026893999999999998,0.044739799999999996,0.0039494,0.0540876,0.0014,1.74e-05,4.977e-03,6.059e-09
62,1,9,70,4,13,1,7,160,1.949e-11,0.0532378,0.0014,0.0081984,0.060036200000000005,0.0039494,0.0115976,0.0014,1.74e-05,4.978e-03,6.013e-09
93,1,46,3,12,4,1,7,160,1.949e-11,0.07958160000000002,0.0014,0.039640999999999996,0.0030995999999999997,0.0107478,0.0039494,0.0014,1.74e-05,4.966e-03,5.961e-09
55,29,3,2,69,1,1,7,160,1.949e-11,0.0472892,0.0251944,0.0030995999999999997,0.0022498,0.0591864,0.0014,0.0014,1.74e-05,4.955e-03,5.975e-09
38,2,66,2,1,1,50,7,160,1.949e-11,0.0328426,0.0022498,0.056637,0.0022498,0.0014,0.0014,0.0430402,1.74e-05,4.952e-03,6.043e-09
71,2,16,1,1,60,9,7,160,1.949e-11,0.060885999999999996,0.0022498,0.014147,0.0014,0.0014,0.0515382,0.0081984,1.74e-05,4.954e-03,6.005e-09
76,53,1,18,1,6,5,7,160,1.949e-11,0.06513500000000001,0.0455896,0.0014,0.015846600000000002,0.0014,0.0056489999999999995,0.0047992,1.74e-05,4.959e-03,5.917e-09
47,1,1,3,51,39,18,7,160,1.949e-11,0.0404908,0.0014,0.0014,0.0030995999999999997,0.04389,0.0336924,0.015846600000000002,1.74e-05,4.993e-03,6.029e-09
31,1,1,24,19,1,83,7,160,1.949e-11,0.026893999999999998,0.0014,0.0014,0.0209454,0.0166964,0.0014,0.07108360000000001,1.74e-05,4.945e-03,6.101e-09
3,1,6,44,12,93,1,7,160,1.949e-11,0.0030995999999999997,0.0014,0.0056489999999999995,0.0379414,0.0107478,0.07958160000000002,0.0014,1.74e-05,4.960e-03,6.105e-09
72,24,1,52,8,2,1,7,160,1.949e-11,0.0617358,0.0209454,0.0014,0.044739799999999996,0.007348599999999999,0.0022498,0.0014,1.74e-05,4.973e-03,5.996e-09
1,3,1,75,7,27,46,7,160,1.949e-11,0.0014,0.0030995999999999997,0.0014,0.0642852,0.006498799999999999,0.0234948,0.039640999999999996,1.74e-05,4.990e-03,6.076e-09
35,1,76,22,4,21,1,7,160,1.949e-11,0.0302932,0.0014,0.06513500000000001,0.0192458,0.0039494,0.018396,0.0014,1.74e-05,4.986e-03,5.982e-09
1,90,1,37,14,14,3,7,160,1.949e-11,0.0014,0.07703220000000001,0.0014,0.0319928,0.0124474,0.0124474,0.0030995999999999997,1.74e-05,4.987e-03,6.022e-09
7,12,3,50,1,86,1,7,160,1.949e-11,0.006498799999999999,0.0107478,0.0030995999999999997,0.0430402,0.0014,0.07363300000000002,0.0014,1.74e-05,4.958e-03,6.097e-09
1,4,31,27,1,80,16,7,160,1.949e-11,0.0014,0.0039494,0.026893999999999998,0.0234948,0.0014,0.06853420000000002,0.014147,1.74e-05,4.971e-03,6.023e-09
31,67,2,1,1,48,10,7,160,1.949e-11,0.026893999999999998,0.0574868,0.0022498,0.0014,0.0014,0.041340600000000005,0.0090482,1.74e-05,4.964e-03,6.029e-09
5,1,1,77,50,6,20,7,160,1.949e-11,0.0047992,0.0014,0.0014,0.06598480000000001,0.0430402,0.0056489999999999995,0.017546199999999998,1.74e-05,5.002e-03,6.050e-09
67,21,59,1,3,8,1,7,160,1.949e-11,0.0574868,0.018396,0.0506884,0.0014,0.0030995999999999997,0.007348599999999999,0.0014,1.74e-05,4.969e-03,5.938e-09
33,1,60,1,4,51,10,7,160,1.949e-11,0.0285936,0.0014,0.0515382,0.0014,0.0039494,0.04389,0.0090482,1.74e-05,4.973e-03,6.022e-09
4,49,1,29,30,46,1,7,160,1.949e-11,0.0039494,0.042190399999999996,0.0014,0.0251944,0.0260442,0.039640999999999996,0.0014,1.74e-05,4.985e-03,6.054e-09
1,76,6,1,72,1,3,7,160,1.949e-11,0.0014,0.06513500000000001,0.0056489999999999995,0.0014,0.0617358,0.0014,0.0030995999999999997,1.74e-05,4.965e-03,6.039e-09
3,56,1,27,16,1,56,7,160,1.949e-11,0.0030995999999999997,0.048138999999999994,0.0014,0.0234948,0.014147,0.0014,0.048138999999999994,1.74e-05,4.959e-03,6.000e-09
25,34,51,4,1,44,1,7,160,1.949e-11,0.021795199999999997,0.029443399999999998,0.04389,0.0039494,0.0014,0.0379414,0.0014,1.74e-05,4.968e-03,6.002e-09
1,1,33,21,7,96,1,7,160,1.949e-11,0.0014,0.0014,0.0285936,0.018396,0.006498799999999999,0.082131,0.0014,1.74e-05,4.952e-03,6.076e-09
16,111,5,1,1,6,20,7,160,1.949e-11,0.014147,0.094878,0.0047992,0.0014,0.0014,0.0056489999999999995,0.017546199999999998,1.74e-05,4.954e-03,6.022e-09
72,1,1,22,4,53,7,7,160,1.949e-11,0.0617358,0.0014,0.0014,0.0192458,0.0039494,0.0455896,0.006498799999999999,1.74e-05,4.961e-03,5.950e-09
1,29,1,26,10,90,3,7,160,1.949e-11,0.0014,0.0251944,0.0014,0.022645,0.0090482,0.07703220000000001,0.0030995999999999997,1.74e-05,4.955e-03,6.064e-09
5,1,1,1,71,46,35,7,160,1.949e-11,0.0047992,0.0014,0.0014,0.0014,0.060885999999999996,0.039640999999999996,0.0302932,1.74e-05,5.011e-03,6.098e-09
24,3,54,1,17,60,1,7,160,1.949e-11,0.0209454,0.0030995999999999997,0.0464394,0.0014,0.014996800000000001,0.0515382,0.0014,1.74e-05,4.967e-03,6.056e-09
1,60,58,5,2,1,33,7,160,1.949e-11,0.0014,0.0515382,0.049838600000000004,0.0047992,0.0022498,0.0014,0.0285936,1.74e-05,4.962e-03,6.037e-09
3,8,1,56,54,1,37,7,160,1.949e-11,0.0030995999999999997,0.007348599999999999,0.0014,0.048138999999999994,0.0464394,0.0014,0.0319928,1.74e-05,4.993e-03,6.078e-09
1,39,1,13,50,3,53,7,160,1.949e-11,0.0014,0.0336924,0.0014,0.0115976,0.0430402,0.0030995999999999997,0.0455896,1.74e-05,4.973e-03,6.084e-09
8,1,68,18,1,5,59,7,160,1.949e-11,0.007348599999999999,0.0014,0.058336599999999995,0.015846600000000002,0.0014,0.0047992,0.0506884,1.74e-05,4.961e-03,6.079e-09
2,51,1,14,1,58,33,7,160,1.949e-11,0.0022498,0.04389,0.0014,0.0124474,0.0014,0.049838600000000004,0.0285936,1.74e-05,4.985e-03,6.081e-09
94,14,1,2,38,10,1,7,160,1.949e-11,0.08043140000000001,0.0124474,0.0014,0.0022498,0.0328426,0.0090482,0.0014,1.74e-05,4.971e-03,5.931e-09
67,1,56,1,4,10,21,7,160,1.949e-11,0.0574868,0.0014,0.048138999999999994,0.0014,0.0039494,0.0090482,0.018396,1.74e-05,4.960e-03,5.959e-09
75,15,43,23,1,1,2,7,160,1.949e-11,0.0642852,0.0132972,0.0370916,0.020095599999999998,0.0014,0.0014,0.0022498,1.74e-05,4.966e-03,5.982e-09
4,53,58,2,1,1,41,7,160,1.949e-11,0.0039494,0.0455896,0.049838600000000004,0.0022498,0.0014,0.0014,0.035392,1.74e-05,4.958e-03,6.042e-09
1,3,11,103,13,28,1,7,160,1.949e-11,0.0014,0.0030995999999999997,0.009898,0.08807960000000001,0.0115976,0.0243446,0.0014,1.74e-05,4.982e-03,6.086e-09
15,94,15,30,4,1,1,7,160,1.949e-11,0.0132972,0.08043140000000001,0.0132972,0.0260442,0.0039494,0.0014,0.0014,1.74e-05,4.975e-03,6.006e-09
35,4,1,1,23,29,67,7,160,1.949e-11,0.0302932,0.0039494,0.0014,0.0014,0.020095599999999998,0.0251944,0.0574868,1.74e-05,4.962e-03,6.026e-09
22,1,1,1,64,53,18,7,160,1.949e-11,0.0192458,0.0014,0.0014,0.0014,0.0549374,0.0455896,0.015846600000000002,1.74e-05,5.000e-03,6.089e-09
2,1,49,1,22,56,29,7,160,1.949e-11,0.0022498,0.0014,0.042190399999999996,0.0014,0.0192458,0.048138999999999994,0.0251944,1.74e-05,4.999e-03,6.058e-09
38,23,1,1,4,16,77,7,160,1.949e-11,0.0328426,0.020095599999999998,0.0014,0.0014,0.0039494,0.014147,0.06598480000000001,1.74e-05,4.940e-03,6.077e-09
17,1,1,2,64,51,24,7,160,1.949e-11,0.014996800000000001,0.0014,0.0014,0.0022498,0.0549374,0.04389,0.0209454,1.74e-05,5.006e-03,6.054e-09
49,15,1,12,78,1,4,7,160,1.949e-11,0.042190399999999996,0.0132972,0.0014,0.0107478,0.06683460000000001,0.0014,0.0039494,1.74e-05,4.955e-03,6.035e-09
9,51,43,1,1,52,3,7,160,1.949e-11,0.0081984,0.04389,0.0370916,0.0014,0.0014,0.044739799999999996,0.0030995999999999997,1.74e-05,4.968e-03,5.989e-09
29,2,19,1,97,1,11,7,160,1.949e-11,0.0251944,0.0022498,0.0166964,0.0014,0.08298080000000001,0.0014,0.009898,1.74e-05,4.952e-03,6.064e-09
4,1,1,20,7,96,31,7,160,1.949e-11,0.0039494,0.0014,0.0014,0.017546199999999998,0.006498799999999999,0.082131,0.026893999999999998,1.74e-05,4.974e-03,6.129e-09
82,2,49,11,14,1,1,7,160,1.949e-11,0.0702338,0.0022498,0.042190399999999996,0.009898,0.0124474,0.0014,0.0014,1.74e-05,4.970e-03,5.932e-09
17,1,4,47,1,37,53,7,160,1.949e-11,0.014996800000000001,0.0014,0.0039494,0.0404908,0.0014,0.0319928,0.0455896,1.74e-05,4.981e-03,6.088e-09
40,28,1,1,1,35,54,7,160,1.949e-11,0.0345422,0.0243446,0.0014,0.0014,0.0014,0.0302932,0.0464394,1.74e-05,4.959e-03,6.058e-09
68,1,22,1,3,45,20,7,160,1.949e-11,0.058336599999999995,0.0014,0.0192458,0.0014,0.0030995999999999997,0.0387912,0.017546199999999998,1.74e-05,4.970e-03,6.031e-09
11,20,1,1,22,2,103,7,160,1.949e-11,0.009898,0.017546199999999998,0.0014,0.0014,0.0192458,0.0022498,0.08807960000000001,1.74e-05,4.935e-03,6.085e-09
3,27,115,6,1,1,7,7,160,1.949e-11,0.0030995999999999997,0.0234948,0.09827720000000001,0.0056489999999999995,0.0014,0.0014,0.006498799999999999,1.74e-05,4.954e-03,6.029e-09
66,1,11,1,4,14,63,7,160,1.949e-11,0.056637,0.0014,0.009898,0.0014,0.0039494,0.0124474,0.0540876,1.74e-05,4.942e-03,6.057e-09
16,1,2,84,36,20,1,7,160,1.949e-11,0.014147,0.0014,0.0022498,0.07193340000000001,0.031142999999999997,0.017546199999999998,0.0014,1.74e-05,5.000e-03,6.042e-09
57,1,4,1,85,5,7,7,160,1.949e-11,0.0489888,0.0014,0.0039494,0.0014,0.0727832,0.0047992,0.006498799999999999,1.74e-05,4.955e-03,6.015e-09
1,1,3,78,20,8,49,7,160,1.949e-11,0.0014,0.0014,0.0030995999999999997,0.06683460000000001,0.017546199999999998,0.007348599999999999,0.042190399999999996,1.74e-05,4.984e-03,6.099e-09
42,30,1,8,1,75,3,7,160,1.949e-11,0.0362418,0.0260442,0.0014,0.007348599999999999,0.0014,0.0642852,0.0030995999999999997,1.74e-05,4.945e-03,6.013e-09
94,3,1,1,7,37,17,7,160,1.949e-11,0.08043140000000001,0.0030995999999999997,0.0014,0.0014,0.006498799999999999,0.0319928,0.014996800000000001,1.74e-05,4.963e-03,5.962e-09
9,2,96,37,14,1,1,7,160,1.949e-11,0.0081984,0.0022498,0.082131,0.0319928,0.0124474,0.0014,0.0014,1.74e-05,4.988e-03,6.008e-09
2,22,30,1,44,1,60,7,160,1.949e-11,0.0022498,0.0192458,0.0260442,0.0014,0.0379414,0.0014,0.0515382,1.74e-05,4.968e-03,6.081e-09
1,4,83,15,1,41,15,7,160,1.949e-11,0.0014,0.0039494,0.07108360000000001,0.0132972,0.0014,0.035392,0.0132972,1.74e-05,4.992e-03,6.008e-09
2,1,1,41,4,7,104,7,160,1.949e-11,0.0022498,0.0014,0.0014,0.035392,0.0039494,0.006498799999999999,0.0889294,1.74e-05,4.945e-03,6.133e-09
4,54,1,4,27,1,69,7,160,1.949e-11,0.0039494,0.0464394,0.0014,0.0039494,0.0234948,0.0014,0.0591864,1.74e-05,4.952e-03,6.045e-09
66,32,2,1,53,1,5,7,160,1.949e-11,0.056637,0.027743800000000002,0.0022498,0.0014,0.0455896,0.0014,0.0047992,1.74e-05,4.967e-03,5.973e-09
4,56,1,6,18,1,74,7,160,1.949e-11,0.0039494,0.048138999999999994,0.0014,0.0056489999999999995,0.015846600000000002,0.0014,0.0634354,1.74e-05,4.947e-03,6.077e-09
1,5,74,1,55,20,4,7,160,1.949e-11,0.0014,0.0047992,0.0634354,0.0014,0.0472892,0.017546199999999998,0.0039494,1.74e-05,5.001e-03,6.027e-09
13,33,1,90,4,18,1,7,160,1.949e-11,0.0115976,0.0285936,0.0014,0.07703220000000001,0.0039494,0.015846600000000002,0.0014,1.74e-05,4.974e-03,5.983e-09
1,1,124,12,7,5,10,7,160,1.949e-11,0.0014,0.0014,0.10592540000000002,0.0107478,0.006498799999999999,0.0047992,0.0090482,1.74e-05,4.958e-03,6.064e-09
1,18,2,1,44,28,66,7,160,1.949e-11,0.0014,0.015846600000000002,0.0022498,0.0014,0.0379414,0.0243446,0.056637,1.74e-05,4.978e-03,6.108e-09
3,7,101,45,1,2,1,7,160,1.949e-11,0.0030995999999999997,0.006498799999999999,0.08638000000000001,0.0387912,0.0014,0.0022498,0.0014,1.74e-05,4.984e-03,6.041e-09
1,44,1,56,47,3,8,7,160,1.949e-11,0.0014,0.0379414,0.0014,0.048138999999999994,0.0404908,0.0030995999999999997,0.007348599999999999,1.74e-05,4.997e-03,6.011e-09
60,63,1,1,3,14,18,7,160,1.949e-11,0.0515382,0.0540876,0.0014,0.0014,0.0030995999999999997,0.0124474,0.015846600000000002,1.74e-05,4.956e-03,5.985e-09
1,54,69,25,1,9,1,7,160,1.949e-11,0.0014,0.0464394,0.0591864,0.021795199999999997,0.0014,0.0081984,0.0014,1.74e-05,4.988e-03,5.988e-09
3,8,99,2,1,46,1,7,160,1.949e-11,0.0030995999999999997,0.007348599999999999,0.0846804,0.0022498,0.0014,0.039640999999999996,0.0014,1.74e-05,4.976e-03,6.062e-09
1,7,66,5,10,70,1,7,160,1.949e-11,0.0014,0.006498799999999999,0.056637,0.0047992,0.0090482,0.060036200000000005,0.0014,1.74e-05,4.968e-03,6.071e-09
7,97,3,30,1,1,21,7,160,1.949e-11,0.006498799999999999,0.08298080000000001,0.0030995999999999997,0.0260442,0.0014,0.0014,0.018396,1.74e-05,4.964e-03,5.995e-09
23,1,36,23,73,3,1,7,160,1.949e-11,0.020095599999999998,0.0014,0.031142999999999997,0.020095599999999998,0.0625856,0.0030995999999999997,0.0014,1.74e-05,4.972e-03,6.044e-09
1,18,75,1,49,12,4,7,160,1.949e-11,0.0014,0.015846600000000002,0.0642852,0.0014,0.042190399999999996,0.0107478,0.0039494,1.74e-05,4.997e-03,6.002e-09
1,58,1,70,1,11,18,7,160,1.949e-11,0.0014,0.049838600000000004,0.0014,0.060036200000000005,0.0014,0.009898,0.015846600000000002,1.74e-05,4.982e-03,6.030e-09
12,29,1,71,45,1,1,7,160,1.949e-11,0.0107478,0.0251944,0.0014,0.060885999999999996,0.0387912,0.0014,0.0014,1.74e-05,4.995e-03,6.002e-09
1,32,68,1,29,28,1,7,160,1.949e-11,0.0014,0.027743800000000002,0.058336599999999995,0.0014,0.0251944,0.0243446,0.0014,1.74e-05,4.994e-03,6.032e-09
14,4,102,11,1,27,1,7,160,1.949e-11,0.0124474,0.0039494,0.08722980000000001,0.009898,0.0014,0.0234948,0.0014,1.74e-05,4.976e-03,5.997e-09
14,46,4,4,90,1,1,7,160,1.949e-11,0.0124474,0.039640999999999996,0.0039494,0.0039494,0.07703220000000001,0.0014,0.0014,1.74e-05,4.950e-03,6.004e-09
1,1,5,4,71,2,76,7,160,1.949e-11,0.0014,0.0014,0.0047992,0.0039494,0.060885999999999996,0.0022498,0.06513500000000001,1.74e-05,4.974e-03,6.128e-09
1,1,21,104,3,18,12,7,160,1.949e-11,0.0014,0.0014,0.018396,0.0889294,0.0030995999999999997,0.015846600000000002,0.0107478,1.74e-05,4.977e-03,6.079e-09
56,53,1,37,10,2,1,7,160,1.949e-11,0.048138999999999994,0.0455896,0.0014,0.0319928,0.0090482,0.0022498,0.0014,1.74e-05,4.972e-03,5.962e-09
7,1,31,37,1,5,78,7,160,1.949e-11,0.006498799999999999,0.0014,0.026893999999999998,0.0319928,0.0014,0.0047992,0.06683460000000001,1.74e-05,4.952e-03,6.053e-09
1,1,13,2,49,53,41,7,160,1.949e-11,0.0014,0.0014,0.0115976,0.0022498,0.042190399999999996,0.0455896,0.035392,1.74e-05,5.007e-03,6.103e-09
1,66,5,3,77,7,1,7,160,1.949e-11,0.0014,0.056637,0.0047992,0.0030995999999999997,0.06598480000000001,0.006498799999999999,0.0014,1.74e-05,4.966e-03,6.053e-09
37,1,22,12,3,1,84,7,160,1.949e-11,0.0319928,0.0014,0.0192458,0.0107478,0.0030995999999999997,0.0014,0.07193340000000001,1.74e-05,4.936e-03,6.072e-09
1,32,1,1,44,76,5,7,160,1.949e-11,0.0014,0.027743800000000002,0.0014,0.0014,0.0379414,0.06513500000000001,0.0047992,1.74e-05,4.973e-03,6.096e-09
21,1,45,1,3,44,45,7,160,1.949e-11,0.018396,0.0014,0.0387912,0.0014,0.0030995999999999997,0.0379414,0.0387912,1.74e-05,4.980e-03,6.027e-09
106,7,16,1,1,25,4,7,160,1.949e-11,0.090629,0.006498799999999999,0.014147,0.0014,0.0014,0.021795199999999997,0.0039494,1.74e-05,4.958e-03,5.985e-09
29,7,3,94,1,1,25,7,160,1.949e-11,0.0251944,0.006498799999999999,0.0030995999999999997,0.08043140000000001,0.0014,0.0014,0.021795199999999997,1.74e-05,4.969e-03,6.019e-09
1,65,65,10,1,2,16,7,160,1.949e-11,0.0014,0.0557872,0.0557872,0.0090482,0.0014,0.0022498,0.014147,1.74e-05,4.971e-03,6.021e-09
